"LogicalRef","Name","Address","Phone","Website","Email","InCharge","City","District","Personnel","PartnerType"
"496214","EGE KOMP BİLGİSAYAR YAZILIM DANIŞMANLIK TİCARET ANONİM ŞİRKETİ","SIRAKAPILAR MAH. 1583 SOK. NO:28 KAT:3 D:12 / MERKEZEFENDİ","02582418717","www.edonanim.com","satis@edonanim.com","MEHMET SAMUR","DENİZLİ","DENİZLİ","60","Bulut İş Ortağı, Çözüm Geliştirme, Fonksiyonel İş Ortağı  - CRM, Fonksiyonel İş Ortağı – Depo Yönetimi, Fonksiyonel İş Ortağı – İnsan Kaynakları, Fonksiyonel İş Ortağı - İş Akış Yönetimi, Fonksiyonel İş Ortağı – İş Analitiği, Kurumsal, Netopenx Çözüm Geliştirme"
"496215","EGE BİLGİSAYAR- MEHMET KARA (NETSİS)","GÜMBET MAH. ALBAY KEMAL TOPAL CD. PALOMA SITESI NO:5 BODRUM MUĞLA","05333231466","","anka@anka-bilisim.com","MEHMET KARA","MUĞLA","BODRUM","1","Kobi"
"496220","FABİM ELEKTRONİK ELEKTRİK BİLİŞİM SİSTEMLERİ SANAYİ VE TİCARET LTD.ŞTİ","MURADİYE MAH. 8. SK. NO:29/H","02362374466","","muhasebe@er-fa.com.tr","SEMA KALKAN","MANİSA","YUNUSEMRE","9","Kobi"
"496224","İNNOVA YAZILIM BİLGİSAYAR MÜHENDİSLİK GIDA TİCARET LİMİTED ŞİRKETİ","REŞATBEY MAH. STADYUM CAD. NO: 31 İÇ KAPI NO: 04 SEYHAN/ ADANA","03224589466","www.adasis.net","adasis@adasis.net","SERMİN GÖRGÜN","ADANA","SEYHAN","6","Kobi, Kurumsal"
"496227","KCS BİLİŞİM BİLGİSAYAR SERVİS DANIŞMANLIK HİZ.SAN. TİC.LTD.ŞTİ","FABRİKALAR MAH. 3043 SK. NO: 10 İÇ KAPI NO: 1 KEPEZ/\\nANTALYA","02422262600","www.antsisyazilim.com","info@antsisyazilim.com","RAHMİ KURNAZ","ANTALYA","KEPEZ","3","Kobi"
"496230","METRONET BİLİŞİM DONANIM YAZILIM HİZMETLERİ-AHMET ÜNAL","ALBAY ŞEFİK , RÖNESANS PLAZA , 4, 20","02562522019","www.3gyazilim.com.tr","info@3gyazilim.com.tr","GÖKHAN AKÇINAR","AYDIN","EFELER","2","Kobi"
"496242","ONYIL BİLİŞİM TEKN.DAY.TÜK.MAL.SAN.VE TİC.LTD.ŞTİ","GAZI OSMAN PAŞA MAHALLESI KAMIL TUNCA CADDESI NO:183 A BORNOVA / İZMIR","03523533775","https://kodexis.com","ertan@kodexis.com","ERTAN ÇEMREK","KAYSERİ","MELİKGAZİ","4","Bulut Çözüm Geliştirme, Bulut İş Ortağı, Çözüm Geliştirme, Kobi"
"496252","PRONOD YAZILIM DANIŞMANLIK TİCARET VE SANAYİ LİMİTED ŞİRKETİ","SARAN SOKAK NO: 43 KÜÇÜK KAYMAKLI","03922290543","","mehmetgunay@piramitsoftware.com","MEHMET GÜNAY","LEFKOŞA","LEFKOŞA","2","Çözüm Geliştirme, Kobi, Netopenx Çözüm Geliştirme"
"496267","İSMAİL SİPAHİ","YENI MAH. MENDERES BULV.NO:7 A/1 MERKEZEFENDI DENİZLİ","05057060600","www.pronod.net","mustafacankaya@pronod.net","MUSTAFA ÇANKAYA","DENİZLİ","MERKEZEFENDİ","4","Kurumsal"
"496559","NETSİSTEM PROJE VE DANIŞMANLIK A.Ş.","FEVZİ ÇAKMAK MAH. 4.RAY SOK. RAY İŞ MERKEZİ NO:10/17","05325971868","www.omeganetsis.com","ismailsipahi@omeganetsis.com","İSMAİL SİPAHİ","UŞAK","MERKEZ","4","Kobi"
"496565","GÖZDE BİLGİ İŞLEM SİS.LTD.ŞTİ.","ATA EVLER BARIŞ MAH. İZMİR YOLU NERAY İŞ MRK. NO:212 K:8 D: 3","02242711579","www.gozdeits.com","askin@gozdeits.com","AŞKIN ELÜSTÜ","BURSA","NİLÜFER","9","Kobi"
"496568","NİRVANA BİLGİSAYAR YAZILIM DANIŞMANLIK VE TİC.LTD ŞTİ","CUMHURİYET MAHALLESİ ORTA SOKAK NO:2\\nSAHİLKENT SİTESİ A.BLOK KAT.3 D.7\\nPLAJYOLU","02623259009","","mercili@erbilisim.com.tr","MEHMET EMİN ERCİLİ","KOCAELİ","İZMİT","1","Kobi"
"496572","VİASOFT BİLGİSAYAR PROGRAMCILIK TEKSTİL SAN.VE TİC.LTD.ŞTİ.","İZMİR BULVARI NO:114 ATALAY 7 SİTESİ B BLOK KAT:8 /25 İHSANİYE","02242499822","www.nirvana.com.tr","ozcan@nirvana.com.tr","ÖZCAN YILMAZ","BURSA","NİLÜFER","7","Çözüm Geliştirme, Kobi, Netopenx Çözüm Geliştirme"
"496575","ARES ERP YAZILIM VE DANIŞMANLIK HİZM.- TAYFUN BORSUK","152. CAD. TEKNOKENT, 39","02562240025","www.yirmibes.com.tr","mehmet@yirmibes.com.tr","MEHMET YİRMİBEŞ","AYDIN","EFELER","6","Çözüm Geliştirme, Kobi, Netopenx Çözüm Geliştirme"
"496585","KUZLU PROJE VE DANIŞMANLIK HİZMETLERİ LTD. ŞTİ.","28 HAZIRAN MAH. TURAN GÜNEŞ CD. GARAJ SK. NO:1 KAT:3 D:5","05336320426","www.yeniufuklar.com","ufuk.efe@yeniufuklar.com","UFUK EFE","KOCAELİ","İZMİT","2","Kobi"
"496587","BARSEL YAZILIM PROJE VE DANIŞMANLIK TİCARET LİMİTED ŞİRKETİ","ATA EVLER BARIŞ MAH. İZMİR YOLU NERAY İŞ MRK. NO:212 K:8 D: 3","02242711579","www.gozdeits.com","askin@gozdeits.com","AŞKIN ELÜSTÜ","BURSA","NİLÜFER","9","Kobi"
"496603","YENİ UFUKLAR BİLGİSAYAR - UFUK EFE","ALTINOVA MAH. İSTANBUL CAD BUTTİM İŞ MERKEZİ NO 424/ 5 İÇ KAPI NO: 3114 OSMANGAZİ BURSA","02242116287","www.areserp.com","tayfunborsuk@areserp.com","TAYFUN BORSUK","BURSA","OSMANGAZİ","2","Kobi"
"496643","İNFOMETRİ YAZILIM DANIŞMANLIK MÜHENDİSLİK LTD. ŞTİ","YILDIRIM BEYAZIT MAHALLESİ AŞIK VEYSEL BULVARI E.Ü TEKNOLOJİ GELİŞTİRME BÖLGESİ 4. BİNA 3. KAT NO:64","03522224636","www.infometri.com.tr","biz@alpata.com","OSMAN ORHUN CEYHAN","KAYSERİ","MELİKGAZİ","22","Kobi"
"496645","FATİH ÖZER-MERT BİLGİSAYAR SİSTEMLERİ","ARAPÇESME MAH. 1044/1. SK. NO: 2 OFIS NO: 10","02626446777","https://proserbilgisayar.com/","fatih@prosersoft.com","FATİH GENÇ","KOCAELİ","GEBZE","5","Çözüm Geliştirme, Kobi, Netopenx Çözüm Geliştirme"
"496647","NETİZ YAZILIM DANIŞMANLIK EĞİTİM BİLİŞİM BLG. EL.REKL.TAN.SAN.VE TİC.LTD.ŞTİ.","GÜVENEVLER MAH. 27. NOLU SOKAK GÜN APT. NO:5","05325851947","http://www.mertbilgisayar.com","mert@mertbilgisayar.com","FATİH ÖZER","GAZİANTEP","ŞEHİTKAMİL","6","Kobi"
"496651","BERKA İNOVASYON YAZILIM SANAYİ TİCARET LİMİTED ŞİRKETİ","FEVZİ ÇAKMAK MH. 10638 NO:7A/107","03323504616","www.iconia.com.tr","a.yildirim@iconia.com.tr","HALİL KALEMCİ","KONYA","KARATAY","16","Çözüm Geliştirme, Kobi, Netopenx Çözüm Geliştirme"
"496652","GBM BİLİŞİM YAZILIM EĞİTİM VE DAN. HİZM. SAN. TİC. A.Ş.","AŞAĞI ÖVEÇLER 1328.CADDE NO :6/3","03124720977","www.yds.com.tr","info@yds.com.tr","YAKUP ŞANLI","ANKARA","ÇANKAYA","8","Çözüm Geliştirme, Kurumsal, Netopenx Çözüm Geliştirme"
"496653","TETRA MÜHENDİSLİK MÜŞAVİRLİK SANAYİ VE TİCARET ANONİM ŞİRKETİ","NUSRATİYE MAH. UĞUR MUMCU CAD. NO:19/A","02826505054","","mustafa@gercekbilgisayar.com.tr","MUSTAFA GÜLNAR","TEKİRDAĞ","ÇORLU","2","Kobi"
"496654","ÖZEL BİLGİ İŞLEM-UMUT ELBİR","DEDEPAŞA CADDESİ DUMANKAYA TREND RESİDENCE F3 DAİRE:5","02164988088","www.ozelbilgiislem.com","baris.yilmaz@oryen.com","UMUT ELBİR","BURSA","OSMANGAZİ","1","Kobi"
"496661","2A YAZILIM DONANIM HİZMETLERİ-İSA NAZIM NAS","REŞATBEY MAH. 62012 SOK. KAHRAMAN APT. Z.KAT NO:5/B","03223656099","www.2ayazilim.com","isanazim@2ayazilim.com","İSA NAZIM NAS","ADANA","SEYHAN","2","Kobi"
"496666","BİOSOFT YAZILIM VE TEKNOLOJİ DANIŞMANLIĞI - ÖZCAN KESKİNOĞLU","YILDIZLI TOKI KONT. 1.BLG C5 D:16 K:3 AKÇAABAT/YILDIZL","05516001100","www.biosoftyazilim.com.tr","biosoftyazilim@gmail.com","ÖZCAN KESKİNOĞLU","TRABZON","AKÇAABAT","8","Kobi"
"496672","Hedef Yazılım","İSMETİYE MAH. SÜTCÜ İMAM SK. KARACA IŞ MERKEZI Kapı No:5/10 BATTALGAZİ-MALATYA","04223261236","www.hedefsistem.com","info@hedefsistem.com","ADNAN SUAT ŞAD","MALATYA","BATTALGAZİ","8","Kobi"
"498978","ATA TEKNOLOGİYA MMC (ATAHOLDİNG)","SULEYMAN RUSTEM 9","00994502545051","","info@btyazilim.net","MAIS YUSIFOV","BAKÜ","MALTEPE","5","Yurt Dışı İş Ortağı"
"500836","ÇETRİN BİLİŞİM SAN. VE TİC. LTD. ŞTİ.","MEHMET AKİF ERSOY MAH. 325. SOK. 3/112","05555075540","https://bilgebilgisayar.com.tr/","info@bilgebilgisayar.com.tr","MÜSLÜM ORTAKÇI","ANKARA","YENİMAHALLE","12","Kurumsal"
"501585","3-D BİLGİSAYAR MİMARLIK VE DANIŞMANLIK TİCARET LİMİTED ŞİRKETİ","KONUKSEVER MAH. GAZİ BLV. NO:210/A","02423261217","","info@cetrinbilisim.com.tr","HAYRİYE ÇETİN KAYACAN","ANTALYA","MURATPAŞA","9","Bulut İş Ortağı, Kobi"
"50616","GÜMRAH BİLGİSAYAR ELEKTRONİK YAZILIM DONANIM TİC. SAN. LTD. ŞTİ.","GAZİMUHTARPAŞA BULVARI DOKTORLAR SİTESİ B BLOK NO:76","03423237310","www.gencbilgisistem.com","osman@gencbilgisistem.com","OSMAN KILINÇ","GAZİANTEP","ŞEHİTKAMİL","1","Kobi"
"513878","SİSTEMX BİLG. YAZ. GÜV. VE OTOM. SİST- RECEP ERGÜN","YENIKÖY MAH. 57050 SOK. NO:67","02662458010","www.e-netcom.net","ali@e-netcom.net","ALİ TELEK","BALIKESİR","KARESİ","2","Kobi"
"516950","PRESTO BİLİŞİM DANIŞMANLIK HİZM. TİC. LTD. ŞTİ.","FENER MAH. BÜLENT ECEVİT BLV. GRAND DUKE İŞ\\nMERKEZİ A NO: 75 İÇ KAPI NO: 205 MURATPAŞA/ ANTALYA","02423118445","http://www.prestobilisim.com/","pazarlama@apeksyazilim.com.tr","AHMET ERSİN","ANTALYA","MURATPAŞA","39","Kurumsal"
"517106","SİENA BİLGİ TEKNOLOJİLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ","FEVZİ ÇAKMAK MAH. MEDCEZİR CAD. KONYA TICARET MERKEZI A BLOK NO:10/106","03322368667","www.sienayazilim.com","mustafa@sienateknoloji.com.tr","MUSTAFA PINARBAŞI","KONYA","KARATAY","3","Kobi"
"517253","CMD TEKNOLOJİ DANIŞMANLIK TİC. LTD. ŞTİ.","BSEL TECH PARK, 7TH FLOOR, B-WING,\\r\\nOPP. VASHI RAILWAY STATION SECTOR 30A\\r\\nVASHI, NAVI MUMBAI 400705","00919820324941","www.halalbox.in","shadab@halalbox.in","ASHIQUE ALI SHAIKH","NAVI MUMBAI","*","2","Yurt Dışı İş Ortağı"
"518252","REDNET IT SERVICES","7/1 AL NASR STREET","00201276144433","","cem.akay@rednetit.com","CEM AKAY","KAHİRE","*","4","Yurt Dışı İş Ortağı"
"518649","KURUMSOFT KURUMSAL BİLİŞİM TEKNOLOJİLERİ VE DANIŞMANLIK HİZMETLERİ A.Ş.","CEVIZLI MAH. FIL YOKUŞU SOK. KARALAR PLAZA NO:18 K:3 MALTEPE/İSTANBUL","02167060049","www.kurumsoft.com.tr","rasimyuksel@dsydanismanlik.com","RASİM YÜKSEL","ANKARA","YENİMAHALLE","12","Bulut Çözüm Geliştirme, Bulut İş Ortağı, Çözüm Geliştirme, Fonksiyonel İş Ortağı  - CRM, Fonksiyonel İş Ortağı - İş Akış Yönetimi, Kurumsal, LPT Çözüm Geliştirme, Objects Çözüm Geliştirme"
"527031","EMA GRUP BİLİŞİM ANONİM ŞİRKETİ (1)","129329 IVOVAYA STREET NO:9","0077266754718","","mustafau@logo-bs.ru","MUSTAFA ÜNLÜ","MOSKOVA","*","1","Yurt Dışı İş Ortağı"
"527304","ARUNA YAZILIM DANIŞMANLIK SAN. TİC. LTD. ŞTİ.","MUTLUKENT MAH. 1952. SOKAK NO: 20","03124414142","","uygur@alrbilisim.com","UYGUR ALTAY","ANKARA","ÇANKAYA","12","Fonksiyonel İş Ortağı  - CRM, Fonksiyonel İş Ortağı – İş Analitiği, Kurumsal"
"527730","UĞUR MUSTAFA KAVLAK","CUMHURİYET CAD.BUZHANE SOK.ALAR İŞ MERKEZİ KAT:1 DAİE 4 MERKEZ IĞDIR","04762273400","www.ferecbilgisayar.com","salman.baybure@ferecbilgisayar.com","SALMAN BAYBURE","IĞDIR","MERKEZ","1","Çözüm Geliştirme, Kobi, Objects Çözüm Geliştirme"
"528891","NETİNTERAKTİF BİLİŞİM TEKNOLOJİLERİ REKLAMCILIK HİZMETLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ","İNCİLİPINAR MH. GAZİ MUHTAR PAŞA BULV. NO:26/B","03422150123","www.atakbil.com","atak@atakbil.com","SERDAR ÇELİK","GAZİANTEP","ŞEHİTKAMİL","4","Kurumsal"
"532279","DOĞRUNET YAZILIM VE DANIŞMANLIK ANONİM ŞİRKETİ","FATİH MAH. GÜVERCİN SK. NO: 20 İÇ KAPI NO: 2 ÇERKEZKÖY/ TEKİRDAĞ","08503057844","www.arsyazilim.com","gokhanarslan@arsyazilim.com","GÖKHAN ARSLAN","TEKİRDAĞ","ÇERKEZKÖY","23","Çözüm Geliştirme, Kurumsal, Objects Çözüm Geliştirme"
"533215","EPHESUS YAZILIM VE DANIŞMANLIK HİZ-ERKAN MEYVECİ-EROL SOSYAL ORTAKLIĞI","ALACAATLI MAH. 3296. CAD. NO:10 / 3/ C-58 ÇANKAYA / ANKARA","05333108939","","ugur.altunkaynak@netizyazilim.com","UĞUR ALTUNKAYNAK","ANKARA","ÇANKAYA","4","Kobi"
"539330","PRODATA TELEKOM.ELK.PROJE VE DANIŞ.SAN.TİC.LTD.ŞTİ.","SEDİR MAH. VATAN BULVARI OSMAN KOCA İŞ MERKEZİ 10/2","02423215003","https://netalya.com.tr","sahinsanliturk@netalya.com.tr","ALİ ŞAHİN ŞANLITÜRK","ANTALYA","MURATPAŞA","9","Kurumsal"
"546823","BİLTEK OFİS VE BİLİŞİM SİSTEMLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ","GÜZELHİSAR MAH.ULUBATLI CAD.NO:7/D   EFELER/AYDIN","02562128393","www.biltekbilgisayar.com.tr","bilgi@biltekbilgisayar.com.tr","SAVAŞ ÖZKÖYLÜ","AYDIN","EFELER","2","Kobi"
"55228","HİSAR BİLGİSAYAR SAN. TİC. LTD. ŞTİ.","MARULCU MAH. KADINANA CAD. NO:70 KAT:2 D:8","02722139498","www.hisarbilgisayar.net","hisar@hisarbilgisayar.net","YUSUF ÜZEL","AFYONKARAHİSAR","MERKEZ","4","Kurumsal"
"553642","TEKDEN YAZILIM DANIŞMANLIK VE BİLİŞİM SİSTEMLERİ - SEDAT TURAN","ERCİYES ÜNİVERSİTESİ, TEKNOPARK İDARİ BİNA 5 NO: 8","08502595938","www.tekdenyazilim.com","sedat@tekdenyazilim.com","SEDAT TURAN","KAYSERİ","MELİKGAZİ","3","Kobi"
"560798","AVCI NET PROJELER YAZILIM BİLGİSAYAR DANIŞMANLIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ","YILDIRIM BEYAZIT MAH. AŞIKVEYSEL BULVARI ERCİYES TGB. \\n1. BİNA 3. KAT NO:57/58","03522212284","www.mrpyazilim.com","mustafa.kemertas@mrpyazilim.com","YENER YAVUZ","KAYSERİ","MELİKGAZİ","13","Bulut Çözüm Geliştirme, Çözüm Geliştirme, Netopenx Çözüm Geliştirme"
"561470","İNOVA BİLİŞİM TEKNOLOJİLERİ İLETİŞİM VE TELEKOMİNİKASYON ELEKTRONİK İTH.İHR.SAN. (NWÇ)","ERGENEKON MH. CANGÜR SK. KETENCİ SİTESİ C BLOK D:2","05327132836","","onur.demiriz@inovabt.com","ONUR DEMİRİZ","MANİSA","TURGUTLU","11","Kobi"
"576090","SİBERLOG VERİ GÜVENLİĞİ VE BİLİŞİM HİZMETLERİ LTD ŞTİ.","KIŞLA MAHALLESİ GÜLLÜK CADDESİ CENNET APT. NO 14 İÇ KAPI NO 8","05435443542","www.siberlog.com","serdar@siberlog.com","SERDAR MERT","ANTALYA","MURATPAŞA","9","Çözüm Geliştirme, Kobi, Netopenx Çözüm Geliştirme"
"576265","PALTACO BİLGİSAYAR LTD. ŞTİ.","ÇAY MAHALLESİ 47.SOKAK 11/1\\n\\nUFUK BEY -","03266165662","www.paltaco.com.tr","tp@paltaco.com.tr","TURGUT PALTA","HATAY","İSKENDERUN","12","Kobi"
"579970","İDEAKTİF DANIŞMANLIK VE YAZILIM LTD.ŞTİ.","HACET MH. KEYKUBAT BLV. PARLAYÜKSEL PLAZA KAT:3 NO:23 ALANYA","02425043362","www.bimanet.com.tr","info@bimanet.com.tr","MEHMET ALİ MUNGAN","ANTALYA","ALANYA","2","Bulut İş Ortağı, Kobi"
"581427","ENERJİ BODRUM BİLGİ İŞLEM LTD. ŞTİ.","M. Sefa Özler, Kuruköprü İşhanı, 23, 309","03223521073","www.centerbilgisayar.com.tr","ugur@centerbilgisayar.com.tr","UĞUR MUSTAFA KAVLAK","ADANA","SEYHAN","1","Kobi"
"58175","İMC BİLİŞİM TEKNOLOJİLERİ SAN. VE TİC. A. Ş.","MARULCU MAH. KADINANA CAD. NO:70 KAT:2 D:8","02722139498","www.hisarbilgisayar.net","hisar@hisarbilgisayar.net","YUSUF ÜZEL","AFYONKARAHİSAR","MERKEZ","4","Kurumsal"
"582091","BTS BİLGİ TEKNOLOJİ SİSTEMLERİ SAN.VE TİC.LTD.ŞTİ.","OSMAN ŞEKER SOK NO:2-B/4 CIRKAN MAH. KONACIK","02523639226","www.enerjibodrum.com.tr","gokhan@enerjibodrum.com.tr","GÖKHAN SERPİN","MUĞLA","BODRUM","3","Kobi"
"582252","KADİR YAVUZ-DELTA BİLGİ İŞLEM GÜV. VE DANIŞMANLIK HİZMETLERİ","KAZIMİYE MAH. GÖREME SOK NO:8  DERİN PLAZA K:2 D:215","02826523377","www.deltabilgiislem.com","info@deltabilgiislem.com","KADİR YAVUZ","TEKİRDAĞ","ÇORLU","1","Kobi"
"582337","EKOL YAZILIM ANONİM ŞİRKETİ","MUSTAFA KEMAL MAH. 2127 CAD. NO: 21 B İÇ KAPI NO: 1\\nÇANKAYA/ ANKARA","03124724646","www.nuans.com.tr","erkan@nuans.com.tr","ERKAN ALAGÖZLÜ","ANKARA","ÇANKAYA","18","Kobi"
"582953","UŞAK OMEGA BİLGİ VE İLETİŞİM HİZMETLERİ-İSMAİL SİPAHİ","TÜLÜMENLER İŞ MERKEZİ SALİH OMURTAK CADDE NO 198/Z11, 198/11 ÇORLU","02826519223","www.bilgiteknolojisistemleri.com.tr","myuruk@bilgiteknolojisistemleri.com.tr","MURAT YÜRÜK","TEKİRDAĞ","ÇORLU","2","Kobi"
"585035","MİKROSER BİLGİSAYAR - METİN DAĞDELEN (LOGO)","370 SOKAK NO 39 D: 9 BAHÇELİEVLER","02324899286","","info@deltabilgiislem.com","METİN DAĞDELEN","TEKİRDAĞ","ÇORLU","1","Bulut İş Ortağı"
"58602","MEHMET EKİCİ","SAKARYA MAH. YALIDERE CAD. FİDAN NO: 23 A SELÇUKLU/ KONYA","05324001904","www.incibilisim.com","tahir@incibilisim.com","TAHİR ÇOGAY","KONYA","SELÇUKLU","2","Bulut İş Ortağı, Kobi"
"586130","CANBİL BİLGİ SİSTEM VE TEKNOLOJİLERİ LTD. ŞTİ.","FEVZİ ÇAKMAK MAH. 4.RAY SOK. NO:10 RAY İŞ MRK. KAT:2 D:17","08503053668","www.omeganetsis.com","ismailsipahi@omeganetsis.com","İSMAİL SİPAHİ","UŞAK","MERKEZ","7","Kobi"
"587945","YAZMEK AR-GE DANIŞMANLIK BİLİŞİM LTD. ŞTİ.","İHSANİYE MAH KAYACIK CD NO:63/1","02667144391","www.texonbilisim.com","oceyhan@gmail.com","ÖZKAN CEYHAN","BALIKESİR","BANDIRMA","3","Kobi"
"588759","ÖNEM YAZILIM DANIŞMANLIK SANAYİ VE TİCARET LTD. ŞTİ.","TACETTİN VELİ MAHALLESİ, DELİKLİTAŞ CADDESİ NO: 12/5 MELİKGAZİ KAYSERİ","03522209966","","erdem@7netbilisim.com","OĞUZHAN ERDEM","ADANA","SEYHAN","1","Çözüm Geliştirme, Kurumsal, Netopenx Çözüm Geliştirme"
"589476","BAHADIR KINALI","MALİYE 1.SK. HİTİT İŞ MERKEZİ NO:3/5","03642137390","www.canbil.com","info@canbil.com","ELVAN CAN ÇABUK","ÇORUM","MERKEZ","3","Kobi"
"589897","UMT BİLİŞİM - UMUT SAMUK","KİREMİTHANE MAH. SAKARYA CAD. ÖZTEKİN APT. K:4 D:8","05458680868","www.umtbilisim.com","","UMUT SAMUK","MERSİN","KARABAĞLAR","1","Kobi"
"590329","URARTU MADENCİLİK İNŞAAT BİLİŞİM EĞİTİM HİZMETLERİ İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ","ALTINOVA MH. İSTANBUL CD. BUTTİM PLAZA NO:B3/780","05065328252","www.bbkyazilim.com","bahadir@bbkyazilim.com","BAHADIR KINALI","BURSA","OSMANGAZİ","5","Kobi"
"590740","MTN GRUP TEKNOLOJİ VE YATIRIM ANONİM ŞİRKETİ","DEĞİRMİÇEM MAH. ÖZGÜRLÜK CAD. NO:40/B","03423218989","www.mtnbilisim.com","metin@mtnbilisim.com","METİN KÜRÜMLÜOĞLU","GAZİANTEP","ŞAHİNBEY","1","Çözüm Geliştirme, Netopenx Çözüm Geliştirme"
"591279","TM PROJE VE YAZILIM HİZMETLERİ SANAYİ TİCARET LİMİTED ŞİRKETİ","YILDIRIM BEYAZIT MAH. AŞIKVEYSEL BULVARI ERCİYES TGB.  1. BİNA 3. KAT NO:57/58","03522212284","www.mrpyazilim.com","mustafa.kemertas@mrpyazilim.com","MUSTAFA KEMERTAŞ","KAYSERİ","MELİKGAZİ","9","Kobi"
"591797","ADASİS BİLGİ SİSTEMLERİ LİMİTED ŞİRKETİ","KOOPERATİFLER MAH. YAŞAR KEMAL CAD. ONUR 2 NO: 24 /1 İÇ KAPI NO: 21 YENİŞEHİR/ DİYARBAKIR","05323326845","www.netcombilgisayar.com","ibrahim@netcombilgisayar.com","HALİL BOZKURT","DİYARBAKIR","YENİŞEHİR","1","Kobi"
"591876","VS DİJİTAL MEDYA BİLİŞİM SAN. VE TİC. LTD.ŞTİ","REŞATBEY MAH. STADYUM CAD. NO: 31 İÇ KAPI NO: 04 SEYHAN/ ADANA","03224589466","www.adasis.net","adasis@adasis.net","RIFAT GÖRGÜN","ADANA","SEYHAN","2","Kobi"
"59196","GATEKSER BİLGİSAYAR- HANİFİ POLAT","ALLEBEN MAH. ATATÜRK BULVARI NO: 78  KAZAZ APT. D:5","05424022529","www.gatekser.com","hanifipolat@gatekser.com","HANİFİ POLAT","GAZİANTEP","ŞAHİNBEY","4","Kobi"
"594418","BAŞARI BİLGİ TEKNOLOJİLERİ AHMET KORKMAZ","MERMERDELEN MAH. MURAT SOK. TAHSİN GÜZEL APT. NO1 MERKEZ RİZE","04642100123","www.sistemx.com.tr","r_ergun@hotmail.com","RECEP ERGÜN","RİZE","MERKEZ","2","Kobi"
"594488","ÜÇBİL YAZILIM ÖZEL EĞİTİM DAN. HİZM. VE TİC. LTD. ŞTİ.","YALI MAH. KAHRAMANMARAŞ CAD. ADELET İŞHANI  NO:194 NO:3","04622330303","","hasim.hakli@tanbt.com.tr","HAŞİM HAKLI","KOCAELİ","GEBZE","16","Çözüm Geliştirme, Kurumsal, Objects Çözüm Geliştirme"
"594928","HÜSEYİN ÇETİNKAYA","100.Yıl Bulvarı Ostim Teknopark No:55, E Blok, D:26,","03124290321","www.ekolyazilim.com.tr","info@ekolyazilim.com.tr","HALİL TUNÇ","ANKARA","YENİMAHALLE","11","Kobi"
"595108","3S AKILLI EV SİSTEMLERİ VE YAZILIM OFİSİ - KÖKSAL ÇAĞLA","EMİRBEYAZIT MAH. ÖZERTÜRK CAD. NO:24/3 MENTEŞE MUĞLA","05358317099","www.dadson.com.tr","mekurt@dadson.com.tr","MEHMET KURT","MUĞLA","MENTEŞE","3","Kobi"
"596605","PROLOG YAZILIM TİC.LTD.ŞTİ.","ERCİYES ÜNİVERSİTESİ TEKNOLOJİ GELİŞTİRME BÖLGESİ IDARE BİNASİ VE KULUÇKA MERKEZİ-3 BİNASI DIŞ KAPI NO:67 IÇ KAPI NO:320","08502500776","www.prolog.com.tr","m.vezir@prolog.com.tr","MURAT VEZİR","KAYSERİ","MELİKGAZİ","6","Çözüm Geliştirme, LPT Çözüm Geliştirme, Objects Çözüm Geliştirme"
"596874","ADIM YAZILIM BİLİŞİM DESTEK HİZMETLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ","ÇAMTEPE MAH. MAHMUT TEVFİK ATAY BUL. GAZİANTEP TEKNOPARK NO: 4A, NO: 10","05513961646","http://www.adimyazilim.com/","kerem@adimyazilim.com","EYÜP DAL","GAZİANTEP","ŞEHİTKAMİL","12","Çözüm Geliştirme, Kurumsal, Objects Çözüm Geliştirme"
"599530","FERİT DİK-FD BİLİŞİM","UNCUBOZKÖY MAHALLESI 5526 SOKAK NO:12/605 NORAN OFFICIUM - KAT:6/128","02366060160","www.vsdijital.com.tr","info@vsdijital.com.tr","VELİ TÜRE","MANİSA","YUNUSEMRE","5","Bulut İş Ortağı, Kobi"
"599655","ECOL BİLİŞİM TEKNOLOJİLERİ ANONİM ŞİRKETİ","TACETTİN VELİ MAHALLESİ, DELİKLİTAŞ CADDESİ NO: 12/5 MELİKGAZİ KAYSERİ","03522209966","","ozer.korkmaz@onemyazilim.com.tr","ÖZER KORKMAZ","KAYSERİ","MELİKGAZİ","14","Çözüm Geliştirme, Kurumsal, Netopenx Çözüm Geliştirme"
"599885","PROCESS YAZILIM VE DANIŞMANLIK HİZ. SAN. TİC LTD. ŞTİ","YALI MAH. KAHRAMANMARAŞ CAD. ADELET İŞHANI  NO:194 NO:3","04622330303","","muhammet@ucbil.com","MUHAMMET ÜÇÜNCÜ","TRABZON","ORTAHİSAR","1","Kurumsal"
